seconds_elapsed,rms,spectral_centroid,zcr,activity,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5
759,0.084211655,1807.2179523029633,0.026637300531914893,play_basketball_with_kid,-249.95427,170.17296,-25.132326,31.516624,-3.326758
760,0.087910295,1994.5715813795437,0.02357255651595745,play_basketball_with_kid,-228.62056,167.33484,-22.602957,34.448296,-7.2004128
761,0.0782888,1830.4453027901334,0.026174991688829786,play_basketball_with_kid,-244.14006,173.97244,-24.692177,29.324492,-1.9508704
762,0.059835635,1920.3589359154216,0.03314598570478723,play_basketball_with_kid,-247.52184,173.95253,-26.059975,18.848751,-8.121768
763,0.1584246,1638.5410359346217,0.033395320811170214,play_basketball_with_kid,-205.70363,193.78337,-22.28433,7.770604,-9.344856
764,0.10383036,2083.9790286283232,0.04321808510638298,play_basketball_with_kid,-195.34105,177.2869,-37.65719,27.51566,-1.8891966
765,0.21209392,1759.8217110282555,0.036444481382978726,play_basketball_with_kid,-174.59271,179.24861,-30.167027,17.868198,-9.078792
766,0.10425047,1980.3408901182402,0.033670628324468085,play_basketball_with_kid,-214.29474,171.35977,-30.353523,29.30222,-8.876426
767,0.18214938,2214.4575705406396,0.03772751828457447,play_basketball_with_kid,-141.27141,177.31964,-36.584106,36.484688,-16.792536
768,0.17593731,1910.8115791623336,0.02612824135638298,play_basketball_with_kid,-160.2689,176.07002,-20.528896,40.294064,-8.58375
769,0.098082915,1857.533575225095,0.033182347074468085,play_basketball_with_kid,-236.80211,172.16385,-29.057314,24.715498,-0.93571365
770,0.07400799,1912.1941548682964,0.0383041057180851,play_basketball_with_kid,-245.69342,177.1475,-40.25635,24.239887,-0.25938508
771,0.08194631,1839.9964160955533,0.0213129571143617,play_basketball_with_kid,-251.04832,157.45401,-10.707169,26.925056,5.4545293
772,0.16156623,1982.5291996775386,0.028367062832446808,play_basketball_with_kid,-162.85446,172.53798,-23.149965,43.577965,-7.476051
773,0.13668735,1994.9975854069326,0.02970204454787234,play_basketball_with_kid,-181.508,173.56702,-21.453623,39.64504,-15.159765
774,0.11437689,2105.4915275602575,0.02937479222074468,play_basketball_with_kid,-214.60574,155.72737,-13.944056,33.310886,-3.7074246
775,0.034287807,2145.9677348933965,0.02502181682180851,play_basketball_with_kid,-330.22662,151.34921,-21.96641,36.72757,1.1837314
776,0.045281045,1879.3075657839963,0.031312333776595744,play_basketball_with_kid,-308.92773,169.05879,-22.02285,35.9717,1.6559079
777,0.07239436,1843.0607650855954,0.027925531914893616,play_basketball_with_kid,-252.52338,173.44519,-17.11032,30.660944,-7.062053
778,0.10253891,1898.088072220017,0.024871176861702128,play_basketball_with_kid,-225.88977,170.99052,-26.427183,34.25712,-4.3716793
779,0.08614837,1987.3302865113405,0.03558739195478723,play_basketball_with_kid,-213.12637,176.01541,-32.371086,30.92301,-6.362825
780,0.18443128,1726.8009929784523,0.03377971243351064,play_basketball_with_kid,-187.87926,176.1272,-26.773438,14.667688,0.64225775
781,0.13382581,1829.6425647458864,0.03565492021276596,play_basketball_with_kid,-207.67323,177.58519,-31.65854,15.429067,-5.6941614
782,0.17360026,1620.5419682486518,0.034932887300531915,play_basketball_with_kid,-213.81136,185.2372,-30.59347,8.558206,-8.80737
783,0.051801566,2016.689107940291,0.033971908244680854,play_basketball_with_kid,-264.90808,175.8896,-32.482777,24.407354,-12.394578
784,0.13311183,1794.8325498209124,0.03295378989361702,play_basketball_with_kid,-198.05093,170.37202,-24.388731,21.148321,8.634558
785,0.114307344,1919.8663931696867,0.04107276429521277,play_basketball_with_kid,-208.84586,176.24855,-30.55234,14.813207,-0.47281936
786,0.1051486,2083.3886346019785,0.029354014295212765,play_basketball_with_kid,-208.70718,162.72626,-24.628792,33.73415,0.4353925
787,0.111352675,3135.7579219432864,0.06457259807180851,play_basketball_with_kid,-170.69951,149.9875,-34.222427,57.360527,-28.306643
788,0.21763374,2410.5210291104677,0.03834046708776596,play_basketball_with_kid,-126.383965,162.70457,-25.108685,43.674034,-15.984638
789,0.10393514,2145.094177946637,0.027987865691489363,play_basketball_with_kid,-238.62224,155.25298,-13.17555,32.108627,-4.8868504
790,0.101690985,1777.9308554775255,0.037618434175531915,play_basketball_with_kid,-245.6359,183.59569,-32.190197,17.61981,3.5817878
791,0.08623249,1811.8708569886103,0.026029546210106384,play_basketball_with_kid,-244.75919,165.10829,-18.661789,33.11866,3.2686741
792,0.102514386,1781.8078012169103,0.03382126828457447,play_basketball_with_kid,-225.05882,183.45262,-30.992817,27.67103,-8.664681
793,0.07853394,1880.6863848508017,0.02867873171542553,play_basketball_with_kid,-233.98593,178.64813,-31.362856,30.16727,-5.9268527
794,0.060002897,2157.046594062309,0.028174867021276594,play_basketball_with_kid,-250.00041,158.06888,-24.052563,31.409796,-1.5771577
795,0.17011224,1851.628493166585,0.035582197473404256,play_basketball_with_kid,-219.68817,171.86256,-27.425463,6.2592053,0.06842789
796,0.092845224,2024.6103095805079,0.029052734375,play_basketball_with_kid,-222.76897,160.448,-26.54267,35.770313,5.9588013
797,0.08584503,1843.0546125413211,0.027774891954787235,play_basketball_with_kid,-244.37994,169.40227,-19.623749,29.809332,-3.9060643
798,0.08602171,2023.8370769704054,0.03621072972074468,play_basketball_with_kid,-243.97443,169.03523,-30.963186,14.005069,2.9101105
799,0.05183644,2089.9853514707925,0.0380859375,play_basketball_with_kid,-259.22504,173.84178,-37.279774,30.212994,-11.598607
800,0.15675035,1933.803441561465,0.03818982712765957,play_basketball_with_kid,-179.2752,185.2315,-44.05259,27.039492,2.9581335
801,0.13971406,2694.596453660104,0.04630360704787234,play_basketball_with_kid,-160.26831,155.47469,-28.579239,45.75949,-18.037228
802,0.17003305,2367.160128762327,0.03621592420212766,play_basketball_with_kid,-150.71114,165.50908,-33.29417,47.945374,-13.173276
803,0.11560583,1932.097969173375,0.02624771442819149,play_basketball_with_kid,-222.4136,160.43419,-21.54195,32.84464,6.457939
804,0.096192494,2291.5407108725544,0.03287067819148936,play_basketball_with_kid,-222.89296,160.97209,-27.564997,46.855553,-6.8647385
805,0.069776036,2071.245324017475,0.027442445146276594,play_basketball_with_kid,-252.35043,155.10985,-16.234406,31.888874,3.3065069
806,0.059747808,2393.416718555837,0.036527593085106384,play_basketball_with_kid,-251.07277,154.24294,-28.251024,39.123055,-2.7940462
807,0.15636326,1912.6536482637655,0.0343978557180851,play_basketball_with_kid,-167.42725,175.37906,-24.878496,21.426512,-14.181365
808,0.09694745,1840.7436584177187,0.02628407579787234,play_basketball_with_kid,-228.56807,172.79076,-25.265697,33.414505,-6.422155
809,0.049794756,1972.852033423034,0.029800739694148936,play_basketball_with_kid,-271.6834,174.5443,-33.358784,26.843887,-7.786059
810,0.10531176,2317.6792901653857,0.037145736369680854,play_basketball_with_kid,-181.75073,165.42497,-39.02403,42.384766,-8.293909
811,0.06521847,1921.4230215370783,0.02970204454787234,play_basketball_with_kid,-251.45119,177.62161,-20.634785,24.701683,-10.917021
812,0.1681995,1688.2002163001484,0.030247465093085107,play_basketball_with_kid,-205.57364,180.57771,-23.230642,14.588069,-4.002916
813,0.15752527,1873.3703948867676,0.03861577460106383,play_basketball_with_kid,-196.77997,178.27867,-34.137096,15.620745,-5.7786546
814,0.109898716,2175.893317754618,0.03563414228723404,play_basketball_with_kid,-194.32219,173.27596,-42.766582,45.910675,-15.5607815
815,0.22329234,2082.5681388995217,0.04093251329787234,play_basketball_with_kid,-129.9255,184.71704,-38.45975,29.522602,-11.689557
816,0.15764539,1809.1188460205854,0.023692029587765957,play_basketball_with_kid,-182.24168,172.60393,-19.522749,45.533245,-2.5759823
817,0.14480339,2128.8036746715693,0.026304853723404256,play_basketball_with_kid,-194.70929,158.73192,-16.630703,41.076885,-5.0189753
818,0.12913603,1889.5007108671525,0.027780086436170214,play_basketball_with_kid,-201.28114,169.9439,-11.979111,37.591965,-10.636509
819,0.08671639,1975.6119310919003,0.02189473902925532,play_basketball_with_kid,-254.37283,150.25488,-7.173854,31.545115,4.5300984
820,0.06645903,2483.2628454611836,0.04663605385638298,play_basketball_with_kid,-257.0125,150.97496,-26.656162,43.919903,-6.516343
821,0.109285325,2594.5244822713667,0.04590363198138298,play_basketball_with_kid,-207.93654,146.35262,-22.93231,45.543655,-8.757944
822,0.06507885,1888.1347931536188,0.031312333776595744,play_basketball_with_kid,-265.4343,166.80455,-14.962711,26.36384,-7.0632467
823,0.045066074,1764.7842512974412,0.03577439328457447,play_basketball_with_kid,-308.98526,172.9816,-29.451641,10.528215,-3.0966635
824,0.09837474,1603.3641243101533,0.029281291555851064,play_basketball_with_kid,-258.29346,184.35977,-16.31948,23.542295,-14.552646
825,0.08329052,1915.4131326747004,0.030501994680851064,play_basketball_with_kid,-237.13826,171.29993,-25.312458,26.398485,-0.1059087
826,0.1022719,2069.694080070715,0.028351479388297872,play_basketball_with_kid,-203.84915,170.65054,-19.304766,36.778538,-11.918388
827,0.05536333,3487.546428557736,0.06309736535904255,play_basketball_with_kid,-224.29825,143.3871,-27.168722,54.65614,-27.859533
828,0.084003374,2591.263289038153,0.055367977061170214,play_basketball_with_kid,-231.50632,159.23085,-41.904945,26.481123,-6.513296
0,0.04765398,3713.9038165477427,0.08907496675531915,running,-222.50569,125.35772,-35.28277,45.936253,-23.59549
1,0.051154856,4407.922923878184,0.11550448803191489,running,-193.70853,119.41822,-48.567722,60.00427,-28.802044
2,0.045720268,4493.232190170363,0.12755049035904256,running,-195.19113,117.342834,-42.98769,44.58391,-33.171806
3,0.12194996,3352.715878679701,0.05613676030585106,running,-149.32639,139.03886,-39.588802,60.1474,-23.075018
4,0.15534943,2568.9749740103625,0.0435297539893617,running,-164.3762,155.20403,-17.935495,54.260918,-15.787794
5,0.12168857,2519.154246687674,0.032174617686170214,running,-208.45473,147.53404,-10.866043,50.356155,-9.433833
6,0.1356056,1967.6352103599365,0.024502368683510637,running,-216.19133,163.6728,2.9447858,48.994427,-9.914926
7,0.13788022,1962.7213416223296,0.024704953457446808,running,-226.79854,168.43416,3.8286107,47.289757,-10.70558
8,0.1458808,1605.5166999152366,0.015121135305851064,running,-235.6594,167.48361,18.830238,49.340374,-3.9164338
9,0.11395334,1941.562632056277,0.0214116522606383,running,-238.89017,165.45091,7.129635,51.472973,-10.317447
10,0.13481736,1760.5716058126136,0.01769240359042553,running,-238.66734,163.81335,13.535994,47.231052,-4.461947
11,0.09583787,2137.707389056789,0.027156748670212765,running,-236.59593,157.01624,-1.786271,49.008133,-8.141153
12,0.114033446,2265.359489673197,0.028512508311170214,running,-222.49,154.5781,-6.436927,49.578785,-9.56985
13,0.12973405,1956.0931658805177,0.019962391954787235,running,-224.75314,159.61922,8.035029,46.717056,-7.7771535
14,0.11733767,1861.582755024801,0.016830119680851064,running,-239.52321,158.24568,7.95077,50.57073,-5.8005624
15,0.15397382,1748.475881059885,0.014482214095744681,running,-229.61697,162.7702,16.291544,43.803787,-2.6880312
16,0.12484519,1847.961055571814,0.019707862367021278,running,-233.92017,164.22385,1.9784197,51.227425,-5.924309
17,0.096636795,2289.3799517851267,0.02550490359042553,running,-239.95102,147.13336,-4.5512576,45.239033,-3.7654848
18,0.06603441,2750.0169380540992,0.0362055352393617,running,-233.04991,154.50262,-27.723103,42.93311,-22.19786
19,0.05449022,3527.0205008242806,0.059591090425531915,running,-225.52821,139.5753,-32.070847,54.41044,-24.488976
20,0.05449173,3243.9207496388585,0.049425490359042555,running,-237.39372,137.5301,-22.44644,51.84424,-16.271393
21,0.073383234,2908.9462495661437,0.03849630152925532,running,-228.59645,144.59421,-19.76736,52.33918,-16.73612
22,0.06570901,3471.9173938455483,0.05445894281914894,running,-210.73988,138.05031,-26.691248,54.549793,-21.346283
23,0.06515086,3057.602613643366,0.045373794880319146,running,-215.8754,147.38673,-22.002235,53.182076,-17.75204
24,0.08411278,2642.792747189829,0.03479263630319149,running,-212.63306,155.22484,-18.903206,56.005596,-17.937601
25,0.09156978,2524.234482169432,0.034730302526595744,running,-202.31923,153.14523,-15.152491,44.166332,-13.18339
26,0.113607384,2064.9071695955804,0.026221742021276594,running,-193.705,168.44627,-12.48761,43.930122,-15.539917
27,0.10771922,2294.6399067853627,0.027400889295212765,running,-191.62636,163.9858,-17.295584,53.17123,-17.294653
28,0.12038719,2415.174649279765,0.03479263630319149,running,-174.54807,163.07756,-20.95423,49.2878,-13.91654
29,0.096118174,3001.5420260751876,0.0464594414893617,running,-167.62263,147.81964,-32.564796,48.788277,-15.63828
30,0.10034193,3214.0632365941474,0.058256108710106384,running,-162.40564,148.89117,-32.771904,52.22842,-22.815502
31,0.09278625,2843.1374594444724,0.0511708361037234,running,-163.97137,166.71355,-38.923855,46.394733,-27.83887
32,0.09595203,2661.767628394911,0.04166493517287234,running,-182.37823,160.0172,-25.894358,44.757362,-21.805885
33,0.11364519,3014.816360358282,0.049955327460106384,running,-153.33212,154.67276,-33.10668,58.800625,-22.334585
34,0.12138397,2493.9588104347235,0.03593542220744681,running,-169.74072,161.04639,-20.142773,55.30894,-14.901352
35,0.14800134,2237.7940677215265,0.03010721409574468,running,-166.92322,165.90773,-16.913322,54.18582,-10.758182
36,0.1502452,2423.1105487676573,0.0360341173537234,running,-159.551,161.51265,-16.564198,44.309265,-12.073918
37,0.17921297,1767.852564803678,0.02217524102393617,running,-180.5763,181.06516,0.17882341,41.25584,-14.52258
38,0.13251898,2142.810156078742,0.027447639627659573,running,-205.20168,164.59796,0.46145532,43.786907,-15.117335
39,0.13447703,2142.767587206379,0.024143949468085107,running,-207.58043,161.39783,6.9234743,43.853756,-19.11905
40,0.17245822,1583.54015387503,0.020720786236702128,running,-197.54321,184.1498,9.339403,48.884827,-14.921908
41,0.1454831,1578.2561179019324,0.018991023936170214,running,-213.82007,181.56657,6.759054,43.967014,-10.512485
42,0.15383793,1274.7855694469363,0.02271027260638298,running,-216.43286,199.56114,8.252384,32.847836,-22.500063
43,0.1577232,1392.0495952245446,0.021136344747340427,running,-207.2349,191.60243,10.026968,31.248936,-19.257355
44,0.1745091,1290.5179242776155,0.020803897938829786,running,-207.82831,194.39175,9.642641,27.314892,-18.622292
45,0.119236045,1443.2423301758765,0.021920711436170214,running,-224.04433,192.0684,-1.748161,30.72777,-19.61763
46,0.126815,1786.6792723185733,0.023203748337765957,running,-210.1674,171.41382,0.72541356,32.88475,-15.732671
47,0.17967525,1533.181179756981,0.022403798204787235,running,-199.27664,181.7003,1.9508259,31.092838,-19.388132
48,0.15513009,1473.4254814092,0.026387965425531915,running,-218.13333,186.7781,-1.3175578,21.0626,-27.82556
49,0.17282501,1512.0302273923658,0.023873836436170214,running,-218.86082,175.69298,4.683573,21.050953,-21.76872
50,0.11031561,1909.8385910099391,0.028024227061170214,running,-224.69617,171.9925,-11.659708,34.85433,-24.012234
51,0.16144355,1898.2251348727173,0.02791514295212766,running,-182.38966,174.5097,-6.5177846,44.341724,-20.633001
52,0.14332959,1767.1504511526016,0.02396733710106383,running,-200.28267,179.37206,-5.4914656,38.9524,-18.900938
53,0.14065267,1603.237371118229,0.02351541722074468,running,-203.22511,182.33737,-2.8475342,29.651121,-17.380358
54,0.16087715,1635.7241259872399,0.0239985039893617,running,-201.50455,179.91032,-6.5490685,20.546867,-24.012945
55,0.11748303,1811.9513334685676,0.02970204454787234,running,-199.11673,185.26166,-14.163484,30.160673,-27.79979
56,0.10680838,1961.6665172712526,0.02933843085106383,running,-213.22581,172.35924,-9.064005,29.532469,-25.265503
57,0.16250893,1475.4864351241192,0.0225336602393617,running,-192.87567,191.9089,-9.204303,31.38471,-20.091873
58,0.19163518,1567.9895755598736,0.0237543633643617,running,-184.09676,183.53862,-7.300352,29.355547,-19.417017
59,0.16199256,1618.4666218949508,0.02823720079787234,running,-191.0327,186.28987,-10.953437,32.18629,-22.532322
60,0.13791281,1729.0445580347962,0.029244930186170214,running,-194.0408,189.08623,-17.443829,36.58578,-31.873842
61,0.10775041,2058.2696642857177,0.03060068982712766,running,-212.08966,164.2858,-11.130454,41.92869,-17.39868
62,0.10946933,2253.735554981077,0.030901969747340427,running,-195.21317,166.42072,-25.810022,42.060543,-23.206919
63,0.10583425,2448.1203027150286,0.0320551446143617,running,-216.737,148.40034,-13.655948,50.72042,-9.180709
64,0.15083209,2047.3143221624398,0.02042989527925532,running,-200.90219,161.28346,-6.548451,50.317368,-9.883841
65,0.13931635,2120.3882717070233,0.027078831449468085,running,-203.43459,162.98438,-12.2646675,60.005066,-9.39545
66,0.13694374,2938.308615747112,0.054308302859042555,running,-166.04259,145.34177,-30.33343,46.36312,-19.086767
67,0.14633003,3079.9467250746166,0.066162109375,running,-161.69464,145.92505,-35.953453,43.991028,-23.922415
68,0.17091298,2863.7888074512643,0.053430435505319146,running,-138.97719,150.3334,-35.063446,44.165028,-25.390411
69,0.061346162,3621.375565944965,0.10205078125,running,-180.67691,140.21667,-68.49654,53.05934,-21.739347
70,0.040129792,3603.400008480093,0.09329288563829788,running,-207.11334,148.29366,-73.57577,44.579773,-35.736046
